Date,Open,High,Low,Close,Volume
2014-02-19,0.27225428635662985,0.26724076502890654,0.26784006858506193,0.2761647803907149,0.08061647651579447
2014-02-20,0.2594972346856456,0.27041369957679995,0.2686838543916335,0.27029004677550666,-0.26008119868228713
2014-02-21,0.2751077187621892,0.2784295127661521,0.28184699537510716,0.28170389689997616,-0.01672571639794313
2014-02-24,0.28232551352868596,0.2962978330270612,0.2885972818276794,0.305874270467151,-0.3618480367284673
2014-02-25,0.30263578067907093,0.30448059985565035,0.3083417873004957,0.31376311650693706,0.5098070543627284
2014-02-26,0.31069263947693104,0.3013076653077569,0.2956850002019227,0.28892130383342024,1.3726128551890389
2014-02-27,0.29071820283873273,0.2896180566528002,0.2939974285887796,0.294628228895655,0.8593540198256953
2014-02-28,0.29155747176973745,0.2856101500581242,0.28809092794277885,0.2775076586033989,0.2841501526081549
2014-03-03,0.30179651174806627,0.32151394806977684,0.3080043553788248,0.32568039229032697,0.2531776366810566
2014-03-04,0.3261353107472019,0.3153352364638244,0.30682293164818814,0.3050350228078355,-0.4193684234502214
2014-03-05,0.2999501610797842,0.2996377212141917,0.3112107826442755,0.3090632476569913,-0.631751389807467
2014-03-06,0.30532140027835764,0.3175060414751008,0.3086794252245609,0.3283659438212468,-0.5122859712315163
2014-03-07,0.32462458569146524,0.31917598556866605,0.3017602168087589,0.30553844846675593,-0.34414945619869686
2014-03-10,0.3019643245543389,0.3058164328201441,0.30395414230680257,0.3110775649760172,-0.34414945619869686
2014-03-11,0.30867847600237636,0.3186751246509549,0.3167796453662111,0.31963785012214524,-0.5388338420261721
2014-03-12,0.3239531295667332,0.34890107197436626,0.3346678632650489,0.35958612066334034,-0.516710616363959
2014-03-13,0.35366337266408365,0.35558084834862724,0.3647067203799533,0.36277509785318063,-0.6715731959994506
2014-03-14,0.3692736518409859,0.37578713111064715,0.37246950859993255,0.37418894797765007,-0.37069732699335256
2014-03-17,0.3860590304610794,0.3838029442999993,0.3743257961739111,0.3639501675128911,-0.6450253252047949
2014-03-18,0.3410743386990135,0.33437263990058763,0.3425995734482578,0.34061904160503176,-0.6184774544101392
2014-03-19,0.33738143246280805,0.32802677080480075,0.30766671745475965,0.3110775649760172,-0.5211352614964017
2014-03-20,0.2981036055118608,0.28744704779092645,0.2960226381259878,0.2927819250240506,-0.45476558450976234
2014-03-21,0.3071677509466396,0.2964647866662982,0.3128983542574185,0.30201364927652063,-0.760066098648303
2014-03-24,0.29692871096831086,0.2862781684656697,0.2702027100439411,0.26038688341669464,-0.31760158540404115
2014-03-25,0.2675542983831471,0.25705414682827804,0.26513999520451187,0.2607227054170897,-0.5698063579532704
2014-03-26,0.2670506550646877,0.2565530820599695,0.2582209927911041,0.24729474286804234,-0.7556414535158603
2014-04-01,0.21652670639813434,0.21096373061599685,0.2141754148885487,0.20734647232684728,3.1380462630336434
2014-04-03,0.2260944951513725,0.22031537676984272,0.22328813679760595,0.2154033318140549,2.655759943597398
2014-04-04,0.21719816252286636,0.2413566315786453,0.2261571321413857,0.2469589208676473,3.5451136152183644
2014-04-07,0.24388695550874342,0.23784978975227777,0.2462392755382671,0.23823082716854577,0.8239568587661543
2014-04-08,0.23582989181124195,0.2547161843271672,0.24674542342077352,0.25619064512011736,0.39476628091922034
2014-04-09,0.25748307121109093,0.2538812122803846,0.25433949567991737,0.25081954205827767,0.07176718625090923
2014-04-10,0.261343790253569,0.27091476434510847,0.27138392777218356,0.2753255327313994,-0.21141010222541834
2014-04-11,0.2734291809001798,0.2692448202515432,0.2799907078011286,0.27297559830642654,-0.4370670039799919
2014-04-14,0.27527553156846185,0.28126833618497404,0.28640335632963576,0.28724280851478934,0.6779435693955479
2014-04-15,0.2796396890297579,0.2690776627617088,0.23813884939422267,0.2415878178058076,0.2797255074757123
2014-04-16,0.24606893178957076,0.23701481770549515,0.24404535004022343,0.24679111231467382,0.009822154396712579
2014-04-17,0.2417047743282747,0.23617984565871253,0.23982642100736573,0.23050978968173316,-0.2246840376227462
2014-04-21,0.22475158290190847,0.22983397656292567,0.22514463037397867,0.22144587398223659,-0.330875520801369
2014-04-22,0.22340867065244444,0.2171424422219493,0.211981489390505,0.20902496764547818,-0.330875520801369
2014-04-23,0.21518399904831167,0.2106296194869254,0.22278198891509954,0.21506750981365988,0.005397509264269961
2014-04-24,0.21568743746712968,0.22766317155164928,0.2059062727836688,0.2256421122788139,1.5363247250894156
2014-04-25,0.23113010873740056,0.23885171543829745,0.2420203465054094,0.24276268257107,0.43901273224364656
2014-04-28,0.25060110695678084,0.24018775225338856,0.24067020681393728,0.2397415139342032,0.943422277342105
2014-04-29,0.23398354114295994,0.23200498542479941,0.23408863632220045,0.23487383653128394,3.226539165682496
2014-04-30,0.2348228100739646,0.22532520905053846,0.22986970728934278,0.23420239742494195,0.02752073492648305
2014-05-01,0.22256940172143977,0.21229956358049065,0.21535663261679117,0.2132212059420555,-0.6627239057345654
2014-05-02,0.20242694737732747,0.235678780890404,0.2131627071187475,0.24595186465535837,-0.3751219721257952
2014-05-05,0.2509367325693262,0.25488313796640427,0.2617648519782257,0.25669427567348585,-0.6361760349399097
2014-05-06,0.2573152584048183,0.24686752862764955,0.26412749343710484,0.25551941090822344,-0.7113950021914341
2014-05-07,0.25882598346055496,0.2512093425007997,0.2322323487482219,0.22245293019452553,-0.6804224862643359
2014-05-08,0.2272693896949225,0.21697548858271226,0.22801341971536424,0.22043881776994767,-0.48573810043686066
2014-05-09,0.22021961263433976,0.20996180492997718,0.23105113101997943,0.22027100921697418,-0.760066098648303
2014-05-12,0.21149109281210626,0.2243232833645188,0.22075677937789134,0.23420239742494195,-0.6892717765292211
2014-05-13,0.23398354114295994,0.22365526495697322,0.2389826352007942,0.23252390210631105,-0.6848471313967784
2014-05-14,0.22945157087539123,0.24269266839373643,0.24033277489226634,0.2511551591642246,-0.6627239057345654
2014-05-15,0.24573330617702543,0.2353448736119299,0.24033277489226634,0.23067759823470665,-0.6538746154696802
2014-05-16,0.2302908398063959,0.21998146949136863,0.2411765606988379,0.2303419811287597,-0.7379428729860898
2014-05-19,0.23096209103148654,0.22064928404831685,0.24185142454217975,0.23101321534065358,-0.5786556482181556
2014-05-20,0.2259264774454585,0.22198532086340797,0.23577620793534354,0.23235609355333756,-0.7379428729860898
2014-05-21,0.2203874254406124,0.2111306842552339,0.2312198469808149,0.22144587398223659,-0.7644907437807456
2014-05-22,0.23180135996249124,0.2228202929101906,0.2426952103487513,0.23302753265967954,-0.7556414535158603
2014-05-23,0.23012282210048188,0.22014842313060567,0.23830756535505815,0.2274884161504183,-0.760066098648303
2014-05-27,0.22794084581965451,0.21764350699025783,0.19409327149166727,0.18351192076006748,-0.6627239057345654
2014-06-02,0.1576100684215342,0.1488416880250115,0.15274776696966194,0.14708844940910773,2.6513352984649554
2014-06-03,0.1477066540557507,0.14349794846584166,0.15207269712392588,0.14809571051584472,2.1203778825718413
2014-06-04,0.14938519191776006,0.14566895732771543,0.15578527227188296,0.14759207996247622,1.8991456259497104
2014-06-06,0.16331713813229426,0.1586943989471659,0.16186069488111338,0.16118785106449704,0.9124497614150067
2014-06-09,0.1621420386891029,0.15785942690038327,0.17249227244247822,0.16353778548946996,-0.34414945619869686
2014-06-11,0.1742276342353551,0.1717200444172137,0.18346148792790823,0.17579088327325487,-0.20698545709297572
2014-06-12,0.17439544704162774,0.18858643899210317,0.1849803435802158,0.19727550041506176,-0.2025608119605331
2014-06-13,0.19537717031674473,0.18892034627057727,0.20404998520969023,0.19744330896803525,-0.1317664898414512
2014-06-16,0.20763057866926957,0.20127797333307954,0.2032061994031187,0.19945762628706118,0.7044914401902036
2014-06-17,0.19588081363520407,0.1857476155732812,0.18649919923252342,0.19408631833077342,2.850444329424873
2014-06-18,0.19101301285544867,0.18558045808344678,0.1974684147179534,0.1952613879904839,-0.14061578010633644
2014-06-19,0.20326621630833216,0.26623883934288683,0.21400649292531904,0.2645831217132719,1.8858716905523825
2014-06-20,0.27745771274893055,0.26690685775043244,0.2639587774762694,0.26877936000984926,0.35051982959479416
2014-06-23,0.2621830591845737,0.26122900706219115,0.2732404213485563,0.27180073354116413,-0.14504042523877905
2014-06-24,0.26772211118941974,0.27392054140316746,0.27880928407049194,0.2766684109440834,0.21335583048907303
2014-06-25,0.26721867277060174,0.2702467459375629,0.2727340674636557,0.2788503319216347,0.5275056348924989
2014-06-27,0.2707435613008931,0.2660718857036498,0.27492799296169934,0.27347922885979503,1.9920631737310055
2014-06-30,0.26721867277060174,0.2790973273231003,0.27239663554198473,0.2781790977097408,2.518595944491677
2014-07-01,0.28635384047779533,0.28360629868608483,0.2966975019693297,0.28590013519655344,-0.5476831322910574
2014-07-02,0.28652185818370934,0.28243721551023077,0.29771020973913087,0.2931175421299975,0.22662976588640088
2014-07-03,0.28736112711471407,0.27742738322953503,0.2744216390767988,0.2758291632847679,-0.5963542287479261
2014-07-07,0.2729255375817205,0.2650699600176301,0.2747590709984697,0.26928299056321775,-0.3618480367284673
2014-07-08,0.2724220991629025,0.27041369957679995,0.279484353916228,0.26844374290390227,-0.7467921632509751
2014-07-09,0.28182187021022664,0.2819363545925196,0.29264749489970165,0.28153608834700267,-0.7025457119265489
2014-07-10,0.2927323663132874,0.30414648872657885,0.29973521327394487,0.3065455046790449,-0.6494499703372375
2014-07-11,0.30515358747208493,0.2962978330270612,0.31357321810076044,0.30369214459515154,-0.2777797792120576
2014-07-14,0.2965930853557655,0.2859442611871956,0.26041471228675356,0.25216242027096164,-0.31760158540404115
2014-07-15,0.25395818268079956,0.25104238886156266,0.24252649438791582,0.23638452329694137,0.8549293746932527
2014-07-16,0.23885134192271534,0.23634679929794958,0.2472517773056741,0.2409163786994656,-0.6229020995425818
2014-07-17,0.24674038791430278,0.27091476434510847,0.2577146389062035,0.2696186076691647,-0.7025457119265489
2014-07-18,0.2796396890297579,0.2690776627617088,0.26294606970646817,0.25702989277943283,-0.6538746154696802
2014-07-21,0.260000878004105,0.25705414682827804,0.2710464958505126,0.2645831217132719,-0.6936964216616637
2014-07-22,0.25177600150033086,0.2413566315786453,0.2627773537456327,0.2518265982705666,-0.7644907437807456
2014-07-23,0.24909038190104416,0.2386847617990604,0.26007728036508265,0.24914104673964674,-0.7733400340456308
2014-07-24,0.23734061686697866,0.2269951531441037,0.23661999374191506,0.22580992083178736,-0.7689153889131882
2014-07-25,0.23280864659940992,0.23634679929794958,0.2437079181185525,0.24679111231467382,-0.7379428729860898
2014-07-28,0.25395818268079956,0.24452956612653873,0.2580522768302686,0.24712693431506885,-0.5432584871586147
2014-08-04,0.2321371904746779,0.2228202929101906,0.2286884895611003,0.2209422434288681,3.28405955240425
2014-08-05,0.22139450717788975,0.2189793399547516,0.22311942083677047,0.21473189270771292,2.876992200219529
2014-08-06,0.22156231998416243,0.24619951022010397,0.23189491682655097,0.2528336544828555,2.3504594294588577
2014-08-07,0.2504332941505082,0.253046240233602,0.25670213713879647,0.2597156492048007,0.22220512075395826
2014-08-08,0.25966525239155963,0.26690685775043244,0.2659837810110834,0.25652646712051236,1.8195020135657434
2014-08-11,0.2556367205428089,0.2473683895453607,0.2614274200565548,0.2558550280141704,0.08504112164823709
2014-08-12,0.2519438143066035,0.25755521159658656,0.2622712058631263,0.2563586585675389,1.1646545339642358
2014-08-13,0.2563081766675409,0.25254537931589083,0.26092106617165417,0.2630726398420626,0.2797255074757123
2014-08-14,0.261343790253569,0.2585571372826062,0.26885257035246896,0.264918943713667,0.642546408336007
2014-08-15,0.261175772547655,0.25254537931589083,0.2389826352007942,0.24914104673964674,0.10716434731045017
2014-08-18,0.24388695550874342,0.23467685520438433,0.2452265677684659,0.23772719661517727,-0.330875520801369
2014-08-19,0.23952279804744736,0.2338418831576017,0.24235777842708037,0.2333631497656265,-0.13619113497389382
2014-08-20,0.23381572833668726,0.22415632972528174,0.23290741859395797,0.23050978968173316,0.6956421499253184
2014-08-21,0.22475158290190847,0.2144705724423644,0.2052312029379327,0.19744330896803525,0.39476628091922034
2014-08-22,0.20125205283377748,0.197771131506712,0.21029391777736195,0.20566797700821635,-0.24680726328495928
2014-08-25,0.20343423401424618,0.19376322491203593,0.20809999227931827,0.203486056030665,0.3372458941974663
2014-08-26,0.22374450116463113,0.21363560039558177,0.22058806341705586,0.21439627560176597,-0.4459162942448771
2014-08-27,0.21048401107482892,0.20161208446215098,0.22126313326279193,0.2112070935174776,2.691157104656939
2014-08-28,0.215519624660857,0.22064928404831685,0.2259884161805502,0.22262073874749902,2.841595039159988
2014-08-29,0.2239123139709038,0.21396950767405587,0.22683220198712176,0.2177532662390278,-0.26008119868228713
2014-09-02,0.215519624660857,0.208458814475649,0.1891992726130735,0.18065835578172607,0.46556060303830227
2014-09-03,0.18497031753214324,0.18290858830386186,0.1902117743804805,0.1893866543752757,0.46113595790585965
2014-09-04,0.18899864448125261,0.18558045808344678,0.1856554134259519,0.18300829020669898,0.5098070543627284
2014-09-05,0.17976668624020115,0.17789875602316615,0.190380490341316,0.18418335986640946,-0.2291086827551888
2014-09-08,0.1884952060624346,0.17839982079147468,0.1726609884033137,0.16219490727678598,-0.7644907437807456
2014-09-09,0.15223882922296078,0.14232906914058494,0.16270448068768492,0.15229194881242203,-0.7733400340456308
2014-09-10,0.16885619013714032,0.15886135258640294,0.1571354119633551,0.14675283230316077,-0.3529987464635821
2014-09-11,0.13646053234014455,0.1266315538909522,0.14684126632366118,0.1365140518384018,-0.7733400340456308
2014-09-12,0.11900369759531897,0.11410697318921291,0.12929048034649437,0.1239253369486699,-0.5653817128208278
2014-09-15,0.11850005427685961,0.12262364729627616,0.12878412646159376,0.13013568766982506,-0.6804224862643359
2014-09-16,0.13797125739588123,0.1281345443452804,0.1431284851733099,0.13282123920074493,-0.760066098648303
2014-09-17,0.1344461639659485,0.1246274986683155,0.12068390631994352,0.13147856588250903,-0.7290935827212046
2014-09-18,0.10087540672576135,0.10709308568588048,0.11106462452359149,0.11687553367375121,-0.7512168083834178
2014-09-19,0.10440050015569409,0.0947356624739756,0.10954597487367806,0.09941934627554813,-0.7556414535158603
2014-09-22,0.098693430444934,0.09223074633362773,0.10465197599508431,0.1019370892534945,-0.7423675181185325
2014-09-23,0.10893247042326282,0.09924442998636279,0.11916505066763591,0.10898668763396513,-0.7512168083834178
2014-09-24,0.10490393857451209,0.09523652339168674,0.11207733229339267,0.10495825789036131,-0.7644907437807456
2014-09-25,0.08962928501015521,0.0995783372648369,0.09975797711649056,0.10932230473991207,-0.724668937588762
2014-09-30,0.09852561763866134,0.09456850498414118,0.09047633324420365,0.0913624867883405,2.2354186560153493
2014-10-01,0.08660783489868182,0.09390069042719297,0.09300769066391827,0.09824427661583764,0.014246799529155198
2014-10-02,0.09936488656966602,0.09673951384601494,0.1011081168079627,0.09757283750949565,0.005397509264269961
2014-10-03,0.09449708578991062,0.0848829515518212,0.06853790227334368,0.06064594049961547,1.4345578870432356
2014-10-06,0.05303707765849468,0.07753515677001467,0.054699897446528145,0.08498412261976378,1.0628876959180558
2014-10-07,0.0889578288854232,0.08371386837596712,0.09267025874224732,0.09337659921291837,0.43016344197876133
2014-10-08,0.09080417955370522,0.09406764406643002,0.09267025874224732,0.08263439308923895,-0.7335182278536473
2014-10-09,0.11380027120301822,0.11260398273488471,0.12405904954622968,0.11502922980214682,-0.6892717765292211
2014-10-10,0.1131288150782862,0.10341929022027589,0.11241476421506362,0.10898668763396513,0.04964396058869614
2014-10-13,0.12370368556880171,0.12095370320271093,0.12929048034649437,0.12291828073638097,-0.31760158540404115
2014-10-14,0.13394272554713052,0.12412663775060435,0.14042841179275983,0.13013568766982506,-0.4503409393773197
2014-10-15,0.14703519793101869,0.14266297641905906,0.15747284388502603,0.14775988851544972,0.3328212490650237
2014-10-16,0.14434957833173198,0.13598320004479808,0.1456598425930245,0.14171734634726801,-0.7467921632509751
2014-10-17,0.13646053234014455,0.1281345443452804,0.13874084017961674,0.13802473860405923,0.8018336331039413
2014-10-20,0.1362927195338719,0.13765314413836333,0.14346612309737503,0.14759207996247622,-0.3087522951391559
2014-10-21,0.15928860628354355,0.14934275279332002,0.16979219906192816,0.15934154719289265,-0.5609570676883852
2014-10-22,0.14888175349894206,0.13898918095345447,0.15932933746139877,0.1489349581751602,-0.7644907437807456
2014-10-23,0.12068223545732831,0.1117690106881021,0.13080933599880196,0.121575402523697,-0.7644907437807456
2014-10-24,0.12303222944406969,0.11878269434083717,0.1333406934185166,0.12610725792622124,-0.45919022964220496
2014-10-27,0.12437493679389236,0.11460783410692406,0.12979683423139496,0.12258245873598594,0.4744098933031875
2014-10-28,0.11547880906502758,0.1159438709220152,0.12540898323530764,0.12275026728895942,-0.5698063579532704
2014-10-29,0.11447172732775024,0.10475532703536704,0.12473411939196574,0.11452580414322638,2.0186110445256613
2014-10-30,0.09667906207073797,0.08872370065666284,0.07663832841738812,0.0705491038584275,1.531900079956973
2014-10-31,0.0730117191963343,0.06367453925318423,0.018585823724787516,0.025229730255392727,0.37706770038944987
2014-11-03,0.01728434413748018,0.017918234169974522,0.02145461306617307,0.022376370171499398,-0.5078613260990738
2014-11-04,0.01812361306848486,0.015747225308100764,0.024661040331623748,0.019019379534237563,-0.5963542287479261
2014-11-05,0.020137776543039543,0.011906272352661769,-0.021240825144910203,-0.01790751747564262,-0.07867074825213978
2014-11-06,-0.025182745731213103,-0.02349646089068239,-0.021072109184074733,-0.02311081198450885,-0.16716365090099214
2014-11-07,-0.027196909205767787,0.013576216446227009,-0.029341251288954633,0.022711987277446354,-0.34414945619869686
2014-11-10,0.02500557732279495,0.015747225308100764,0.0005286838627201111,0.005927034091137177,-0.5963542287479261
2014-11-11,-0.0018510284693547638,0.014912253261318145,0.0020475395150277146,0.011298342047424957,-0.6759978411318932
2014-11-12,0.010738005495715417,0.010904346666642096,0.012004253233050691,0.004752169325874765,-0.6981210667941063
2014-11-14,-0.0015154028568094358,0.049146107179405575,-0.004027677091808517,0.0485608561632521,1.3770375003214814
2014-11-17,0.045315844473179906,0.042299377165907565,0.050987116296176874,0.04520386552599026,-0.6981210667941063
2014-11-18,0.06881537454131091,0.05933272538003407,0.07343190115193744,0.0681991694334546,-0.7644907437807456
2014-11-19,0.06780829280403357,0.061336780602670775,0.06786283242760761,0.06299587492458837,-0.6715731959994506
2014-11-20,0.05991924681244613,0.050649097633733764,0.0680315483884431,0.058128197521669096,-0.760066098648303
2014-11-21,0.0585763345629821,0.06818351061616879,0.06516275904705754,0.06954204764613857,-0.6848471313967784
2014-11-24,0.06982245627858825,0.06066876219512521,0.07613197453248752,0.06618505700887672,-0.6981210667941063
2014-12-03,0.07049391240332026,0.08705375656309759,0.07714447629989453,0.08800549615107865,1.1735038242291211
2014-12-04,0.0874471038296865,0.08588487723784087,0.08642612017218144,0.08632700083244774,0.8106829233688265
2014-12-05,0.07888660171336705,0.07419526858288418,0.061281261935870794,0.05712114130938016,1.7044612401222352
2014-12-08,0.05790487843825008,0.07586521267644943,0.06212504774244233,0.06484217879619276,0.03637002519136829
2014-12-09,0.07704025104508502,0.12763347957697188,0.08710119001791751,0.12661088847958976,0.6159985375413513
2014-12-10,0.12605347465590172,0.1219556288887306,0.1286154105007583,0.12224684163003899,0.5806013764818103
2014-12-11,0.11833224147058695,0.1162777782004893,0.11106462452359149,0.11586847746146227,0.39476628091922034
2014-12-12,0.12034660984478299,0.11060013136284537,0.11106462452359149,0.11066518295259604,0.12486292784022066
2014-12-15,0.1124573589535542,0.10275127181273033,0.08102597341108127,0.08582337027907923,-0.43264235884754926
2014-12-16,0.06898318734758357,0.10091437407992804,0.07140669161472923,0.06349950547795688,0.21335583048907303
2014-12-17,0.07066172520959292,0.06350758561394718,0.05672490098134216,0.06417094458429885,-0.3574233915960247
2014-12-18,0.05639415338251339,0.07636627744475795,0.06634397677530002,0.06484217879619276,0.09831505704556494
2014-12-19,0.0703260995970476,0.06551164083658388,0.07680704437822358,0.06685649611521871,-0.3485741013311395
2014-12-22,0.0703260995970476,0.06083571583436226,0.03765525935186775,0.039664749016729006,0.21335583048907303
2014-12-23,0.03893752353732916,0.03127778691849645,0.04153675646305449,0.0366435803798622,0.2531776366810566
2014-12-24,0.035076804494851094,0.029607842824931205,0.03900539904333988,0.029258159998996544,-0.6715731959994506
2014-12-26,0.03541243010739643,0.05632694832197505,0.045249331611011585,0.06584943990292978,-0.2246840376227462
2014-12-29,0.05102291418393999,0.04163135875836199,0.05216854002681354,0.04302173965399084,0.023096089794040434
2014-12-30,0.04246241206762054,0.08137610972545366,0.05233725598764901,0.0740739030486628,0.07176718625090923
2014-12-31,0.07234026307160228,0.0628395672064016,0.054530975483298494,0.0467145522916477,-0.36627268186090994
2015-01-02,0.046826569528916596,0.05499091150688392,0.03225511259076758,0.050239351481883014,-0.16273900576854952
2015-01-05,0.04061606139933852,0.07569825903721238,0.050143330489605335,0.08028445866426605,1.3062431782023995
2015-01-06,0.07955805783809906,0.09757448589279756,0.08963254743763212,0.1061333275500718,-0.34414945619869686
2015-01-07,0.10591102031178944,0.09623844907770641,0.10161426469046911,0.09153029534131397,-0.6450253252047949
2015-01-08,0.08543294035513181,0.09039364475022807,0.0943578303553904,0.08783768759810517,-0.36627268186090994
2015-01-09,0.0923149046094419,0.09790839317127166,0.1011081168079627,0.10059421104081054,-0.5830802933505983
2015-01-12,0.11430370962183621,0.12162172161025649,0.11595862340218524,0.12862500090416762,-0.330875520801369
2015-01-13,0.13948177755197658,0.12980448843884565,0.13485954907082418,0.13131075732953557,-0.6848471313967784
2015-01-14,0.12336785505661502,0.13731923685988923,0.12692783888761522,0.13147856588250903,-0.6804224862643359
2015-01-15,0.12655711797436106,0.17272197010323337,0.12979683423139496,0.182336851100357,-0.1981361668280905
2015-01-16,0.16784910839986297,0.19727006673840347,0.17839877308847898,0.20281461692432304,-0.5786556482181556
2015-01-20,0.20611985361353288,0.2266612458656296,0.20826891424254793,0.23185246299996906,-0.07867074825213978
2015-01-21,0.2334798978245006,0.23701481770549515,0.23003842325017823,0.23101321534065358,-0.42821771371510664
2015-01-22,0.23012282210048188,0.23467685520438433,0.22463827648907808,0.24276268257107,-0.19371152169564787
2015-01-23,0.24120133590945672,0.2308361060995427,0.2399951369682012,0.2291669114690492,-0.6715731959994506
2015-01-26,0.2239123139709038,0.21547249812838407,0.2177192740756703,0.20701085522090032,-0.6582992606021227
2015-01-27,0.20326621630833216,0.21730939586118636,0.21400649292531904,0.22765622470339175,-0.6848471313967784
2015-02-04,0.17775252276564646,0.18374356035064449,0.17958019681911566,0.18082636922914763,2.182322914426038
2015-02-05,0.1942022757731947,0.18541350444420973,0.18126776843225872,0.17780499569783273,-0.1848622314307626
2015-02-06,0.18278813635167454,0.17706378397638353,0.13097805195963744,0.13063931822319358,1.1381066631695802
2015-02-09,0.13662834514641722,0.13481432071954136,0.14346612309737503,0.1422209769006365,0.6381217632035644
2015-02-10,0.13662834514641722,0.13932308823192857,0.13637819872073761,0.12677869703256323,0.24875299154861397
2015-02-11,0.12957856808583446,0.1266315538909522,0.11578990744134977,0.10562969699670328,-0.32202623053648377
2015-02-12,0.10372904403096209,0.11394001954997586,0.11393361986737123,0.10747600086830768,-0.3353001659338116
2015-02-13,0.1109466338978175,0.11894985183067158,0.12119005420244994,0.11821841188643517,-0.48573810043686066
2015-02-17,0.12017859213886897,0.12095370320271093,0.08878876163106057,0.08733405704473668,0.12928757297266327
2015-02-18,0.08560075316140447,0.08120895223561925,0.08001347164367427,0.07323465538934736,-0.12291719957656597
2015-02-19,0.10137905004422071,0.09757448589279756,0.09216390485734673,0.08565556172610575,-0.48573810043686066
2015-02-20,0.08459367142412713,0.08605183087707792,0.08220719113932375,0.08112370632358151,-0.5476831322910574
2015-02-23,0.07586535650153502,0.06968650107049698,0.06955040404075069,0.07424191649608436,0.41246486144899086
2015-02-24,0.0793902450318264,0.07002040834897108,0.07326318519110196,0.06853499143384963,-0.1052186190467955
2015-02-25,0.0809009700875631,0.07185730608177338,0.08541361840477443,0.07541678126134678,1.7487076914466615
2015-02-26,0.08174023901856778,0.09590454179923232,0.09182647293567579,0.08985180002268305,1.7044612401222352
2015-02-27,0.08660783489868182,0.09390069042719297,0.0913201190507752,0.0948872859785758,0.0894657667806797
2015-03-02,0.09768634870765666,0.10208325340518476,0.09199518889651126,0.08666261793839469,-0.2246840376227462
2015-03-03,0.07620098211408036,0.08421493314427562,0.07528818872591599,0.08045226721723953,-0.5476831322910574
2015-03-04,0.08174023901856778,0.07569825903721238,0.0803509035653452,0.07474534215500479,-0.6538746154696802
2015-03-05,0.07653660772662568,0.07319334289686451,0.07680704437822358,0.06685649611521871,-0.6450253252047949
2015-03-06,0.06529048601101953,0.056994762878923265,0.02246711483358008,0.013480263024976305,-0.029999651795270983
2015-03-09,0.02231995772350825,0.021090964867270592,0.02685496582966742,0.017340884215606645,-0.5742310030857131
2015-03-10,0.01728434413748018,0.011405411434950611,0.010316681619907616,0.006766281750452636,-0.3574233915960247
2015-03-11,0.009898736564710736,0.0007177284660136002,-0.0045340309767091126,-0.009011615223567603,-0.4459162942448771
2015-03-12,-0.001179572344622749,-0.0017871876743342607,-0.0011588877504229633,-0.006661680798594704,-0.4945873907017459
2015-03-13,0.003520210729218636,-0.003958196536208017,0.0037351111281707892,-0.005822433139279245,-0.5786556482181556
2015-03-16,0.006038017522232672,0.001218793234322116,-0.00048381790468689706,-0.004647363479568758,-0.5255599066288442
2015-03-17,-0.004201022456096135,-0.005628140629773257,-0.01027160965948022,-0.013039840072723345,-0.45919022964220496
2015-03-18,-0.012425898959870257,0.021258122357105003,-0.005715248704951591,-0.007836545563857116,-0.2777797792120576
2015-03-19,0.026012659060072295,0.01674915099412044,0.015041964537665898,0.021872739618130892,-0.6007788738803688
2015-03-20,0.02500557732279495,0.0397944610255597,0.0347864700104822,0.04822523905730514,-0.5344091968937295
2015-03-23,0.042798037680165865,0.04413627489870985,0.051999618063583886,0.053596342119144845,-0.7512168083834178
2015-03-24,0.053540720976954025,0.05248599536653606,0.060100044207628316,0.05980669284030001,1.0451891153882853
2015-03-25,0.06109414135599613,0.0628395672064016,0.0710692596930583,0.06920643054019161,-0.724668937588762
2015-03-26,0.07066172520959292,0.08705375656309759,0.08068833548701615,0.08229857108884392,-0.4724641650395328
2015-04-06,0.09030074113488722,0.10458816954553263,0.10043304696222663,0.10495825789036131,0.7443132463821872
2015-04-07,0.09852561763866134,0.08889085814649725,0.09756405161844689,0.09153029534131397,1.023065889726072
2015-04-08,0.08862220327287787,0.08321300745825595,0.07967583371960914,0.07894158045158209,0.27087621721082705
2015-04-09,0.07653660772662568,0.06835046425540585,0.07191304549962983,0.06299587492458837,1.531900079956973
2015-04-10,0.06663339826048356,0.08020702654959957,0.07663832841738812,0.08145932342952847,0.12043828270777804
2015-04-13,0.08727929102341384,0.07770211040925172,0.0808572574502458,0.07256342117745344,1.1027095021100393
2015-04-14,0.07166901184651163,0.06517752970751242,0.056893616942177636,0.06165320160635248,1.6425162082680385
2015-04-15,0.06461902988628751,0.06935238994142552,0.06448768920132147,0.07625602892066223,0.09389041191312232
2015-04-16,0.0809009700875631,0.0783701288167973,0.07461311888017992,0.07038129530545402,0.10716434731045017
2015-04-17,0.07401880093361164,0.07419526858288418,0.0840634787133023,0.07860596334563513,-0.6804224862643359
2015-04-20,0.08325075917466311,0.07569825903721238,0.06853790227334368,0.0628280663716149,-0.47688881017197543
2015-04-21,0.06226903589954614,0.06901848266295141,0.0715756135779589,0.07860596334563513,-0.6273267446750245
2015-04-22,0.07217245026532962,0.0685174178946429,0.05874990451615618,0.05175003824754045,-0.3618480367284673
2015-04-23,0.05219780872749,0.05916577174079702,0.06026876016846378,0.06433875313727233,0.6912175047928758
